NodeLabel,TimeReached30from1500,NormalizedTime
286,1765.9569091796875,8.324098919734324
287,2165.95703125,6.786838237283245
288,2065.95703125,7.115346436370855
289,1765.9569091796875,8.324098919734324
290,1765.9569091796875,8.324098919734324
291,2065.95703125,7.115346436370855
292,2165.95703125,6.786838237283245
293,2465.95703125,5.961174429932598
294,2365.95703125,6.213130587681715
295,2165.95703125,6.786838237283245
296,2565.95703125,5.728856649185169
297,2365.95703125,6.213130587681715
298,2165.95703125,6.786838237283245
299,2465.95703125,5.961174429932598
300,2365.95703125,6.213130587681715
301,2165.95703125,6.786838237283245
302,2365.95703125,6.213130587681715
303,2265.95703125,6.4873251333856246
304,2065.95703125,7.115346436370855
305,2465.95703125,5.961174429932598
306,2365.95703125,6.213130587681715
307,2165.95703125,6.786838237283245
308,2365.95703125,6.213130587681715
309,2265.95703125,6.4873251333856246
310,2065.95703125,7.115346436370855
311,2865.95703125,5.129176690268985
312,2965.95703125,4.956241727414607
313,2865.95703125,5.129176690268985
314,2865.95703125,5.129176690268985
315,2965.95703125,4.956241727414607
316,2865.95703125,5.129176690268985
317,2765.95703125,5.314616183085365
318,2865.95703125,5.129176690268985
319,2765.95703125,5.314616183085365
320,2065.95703125,7.115346436370855
321,2165.95703125,6.786838237283245
322,2065.95703125,7.115346436370855
323,2165.95703125,6.786838237283245
324,2265.95703125,6.4873251333856246
325,2165.95703125,6.786838237283245
326,2065.95703125,7.115346436370855
327,2165.95703125,6.786838237283245
328,2065.95703125,7.115346436370855
329,2465.95703125,5.961174429932598
330,2365.95703125,6.213130587681715
331,2165.95703125,6.786838237283245
332,2465.95703125,5.961174429932598
333,2365.95703125,6.213130587681715
334,2165.95703125,6.786838237283245
335,2365.95703125,6.213130587681715
336,2265.95703125,6.4873251333856246
337,2065.95703125,7.115346436370855
338,2465.95703125,5.961174429932598
339,2365.95703125,6.213130587681715
340,2165.95703125,6.786838237283245
341,2465.95703125,5.961174429932598
342,2365.95703125,6.213130587681715
343,2165.95703125,6.786838237283245
344,2365.95703125,6.213130587681715
345,2265.95703125,6.4873251333856246
346,2065.95703125,7.115346436370855
347,2265.95703125,6.4873251333856246
348,2365.95703125,6.213130587681715
349,2265.95703125,6.4873251333856246
350,2465.95703125,5.961174429932598
351,2565.95703125,5.728856649185169
352,2465.95703125,5.961174429932598
353,2565.95703125,5.728856649185169
354,2565.95703125,5.728856649185169
355,2565.95703125,5.728856649185169
356,2565.95703125,5.728856649185169
357,2665.95703125,5.513967339941537
358,2565.95703125,5.728856649185169
359,2565.95703125,5.728856649185169
360,2665.95703125,5.513967339941537
361,2565.95703125,5.728856649185169
362,2565.95703125,5.728856649185169
363,2665.95703125,5.513967339941537
364,2565.95703125,5.728856649185169
365,2565.95703125,5.728856649185169
366,2565.95703125,5.728856649185169
367,2565.95703125,5.728856649185169
368,2465.95703125,5.961174429932598
369,2565.95703125,5.728856649185169
370,2465.95703125,5.961174429932598
371,2465.95703125,5.961174429932598
372,2565.95703125,5.728856649185169
373,2465.95703125,5.961174429932598
374,2465.95703125,5.961174429932598
375,2565.95703125,5.728856649185169
376,2465.95703125,5.961174429932598
377,2465.95703125,5.961174429932598
378,2565.95703125,5.728856649185169
379,2465.95703125,5.961174429932598
380,2465.95703125,5.961174429932598
381,2565.95703125,5.728856649185169
382,2465.95703125,5.961174429932598
383,2465.95703125,5.961174429932598
384,2565.95703125,5.728856649185169
385,2465.95703125,5.961174429932598
386,2565.95703125,5.728856649185169
387,2565.95703125,5.728856649185169
388,2565.95703125,5.728856649185169
389,2565.95703125,5.728856649185169
390,2665.95703125,5.513967339941537
391,2565.95703125,5.728856649185169
392,2665.95703125,5.513967339941537
393,2665.95703125,5.513967339941537
394,2665.95703125,5.513967339941537
395,2665.95703125,5.513967339941537
396,2765.95703125,5.314616183085365
397,2665.95703125,5.513967339941537
398,3065.95703125,4.794587742153309
399,3165.95703125,4.64314577074221
400,3065.95703125,4.794587742153309
401,3165.95703125,4.64314577074221
402,3265.95703125,4.500977771398841
403,3165.95703125,4.64314577074221
404,3065.95703125,4.794587742153309
405,3165.95703125,4.64314577074221
406,3065.95703125,4.794587742153309
407,2265.95703125,6.4873251333856246
408,2465.95703125,5.961174429932598
409,2565.95703125,5.728856649185169
410,2565.95703125,5.728856649185169
411,2565.95703125,5.728856649185169
412,2565.95703125,5.728856649185169
413,2565.95703125,5.728856649185169
414,2465.95703125,5.961174429932598
415,2465.95703125,5.961174429932598
416,2465.95703125,5.961174429932598
417,2465.95703125,5.961174429932598
418,2465.95703125,5.961174429932598
419,2465.95703125,5.961174429932598
420,2465.95703125,5.961174429932598
421,2465.95703125,5.961174429932598
422,2565.95703125,5.728856649185169
423,2565.95703125,5.728856649185169
424,2665.95703125,5.513967339941537
425,2665.95703125,5.513967339941537
426,2365.95703125,6.213130587681715
427,2565.95703125,5.728856649185169
428,2565.95703125,5.728856649185169
429,2665.95703125,5.513967339941537
430,2665.95703125,5.513967339941537
431,2665.95703125,5.513967339941537
432,2565.95703125,5.728856649185169
433,2565.95703125,5.728856649185169
434,2565.95703125,5.728856649185169
435,2565.95703125,5.728856649185169
436,2565.95703125,5.728856649185169
437,2565.95703125,5.728856649185169
438,2565.95703125,5.728856649185169
439,2565.95703125,5.728856649185169
440,2565.95703125,5.728856649185169
441,2565.95703125,5.728856649185169
442,2665.95703125,5.513967339941537
443,2665.95703125,5.513967339941537
444,2765.95703125,5.314616183085365
445,2265.95703125,6.4873251333856246
446,2465.95703125,5.961174429932598
447,2565.95703125,5.728856649185169
448,2565.95703125,5.728856649185169
449,2565.95703125,5.728856649185169
450,2565.95703125,5.728856649185169
451,2565.95703125,5.728856649185169
452,2465.95703125,5.961174429932598
453,2465.95703125,5.961174429932598
454,2465.95703125,5.961174429932598
455,2465.95703125,5.961174429932598
456,2465.95703125,5.961174429932598
457,2465.95703125,5.961174429932598
458,2465.95703125,5.961174429932598
459,2465.95703125,5.961174429932598
460,2565.95703125,5.728856649185169
461,2565.95703125,5.728856649185169
462,2665.95703125,5.513967339941537
463,2665.95703125,5.513967339941537
464,2765.95703125,5.314616183085365
465,2865.95703125,5.129176690268985
466,2765.95703125,5.314616183085365
467,2865.95703125,5.129176690268985
468,2965.95703125,4.956241727414607
469,2865.95703125,5.129176690268985
470,2865.95703125,5.129176690268985
471,2965.95703125,4.956241727414607
472,2865.95703125,5.129176690268985
473,2565.95703125,5.728856649185169
474,2565.95703125,5.728856649185169
475,2565.95703125,5.728856649185169
476,2565.95703125,5.728856649185169
477,2465.95703125,5.961174429932598
478,2465.95703125,5.961174429932598
479,2465.95703125,5.961174429932598
480,2465.95703125,5.961174429932598
481,2465.95703125,5.961174429932598
482,2565.95703125,5.728856649185169
483,2565.95703125,5.728856649185169
484,2565.95703125,5.728856649185169
485,2665.95703125,5.513967339941537
486,2665.95703125,5.513967339941537
487,2765.95703125,5.314616183085365
488,2765.95703125,5.314616183085365
489,2765.95703125,5.314616183085365
490,2665.95703125,5.513967339941537
491,2665.95703125,5.513967339941537
492,2565.95703125,5.728856649185169
493,2565.95703125,5.728856649185169
494,2565.95703125,5.728856649185169
495,2465.95703125,5.961174429932598
496,2465.95703125,5.961174429932598
497,2465.95703125,5.961174429932598
498,2465.95703125,5.961174429932598
499,2465.95703125,5.961174429932598
500,2465.95703125,5.961174429932598
501,2465.95703125,5.961174429932598
502,2565.95703125,5.728856649185169
503,2565.95703125,5.728856649185169
504,2565.95703125,5.728856649185169
505,2565.95703125,5.728856649185169
506,2665.95703125,5.513967339941537
507,2665.95703125,5.513967339941537
508,2565.95703125,5.728856649185169
509,2565.95703125,5.728856649185169
510,2565.95703125,5.728856649185169
511,2565.95703125,5.728856649185169
512,2565.95703125,5.728856649185169
513,2565.95703125,5.728856649185169
514,2565.95703125,5.728856649185169
515,2565.95703125,5.728856649185169
516,2665.95703125,5.513967339941537
517,2665.95703125,5.513967339941537
518,2765.95703125,5.314616183085365
519,2765.95703125,5.314616183085365
520,2765.95703125,5.314616183085365
521,2765.95703125,5.314616183085365
522,2765.95703125,5.314616183085365
523,2765.95703125,5.314616183085365
524,2765.95703125,5.314616183085365
525,2665.95703125,5.513967339941537
526,2665.95703125,5.513967339941537
527,2565.95703125,5.728856649185169
528,2565.95703125,5.728856649185169
529,2565.95703125,5.728856649185169
530,2565.95703125,5.728856649185169
531,2565.95703125,5.728856649185169
532,2565.95703125,5.728856649185169
533,2565.95703125,5.728856649185169
534,2565.95703125,5.728856649185169
535,2565.95703125,5.728856649185169
536,2565.95703125,5.728856649185169
537,2665.95703125,5.513967339941537
538,2665.95703125,5.513967339941537
539,2565.95703125,5.728856649185169
540,2565.95703125,5.728856649185169
541,2565.95703125,5.728856649185169
542,2565.95703125,5.728856649185169
543,2465.95703125,5.961174429932598
544,2465.95703125,5.961174429932598
545,2465.95703125,5.961174429932598
546,2465.95703125,5.961174429932598
547,2465.95703125,5.961174429932598
548,2565.95703125,5.728856649185169
549,2565.95703125,5.728856649185169
550,2565.95703125,5.728856649185169
551,2665.95703125,5.513967339941537
552,2665.95703125,5.513967339941537
553,2765.95703125,5.314616183085365
554,2765.95703125,5.314616183085365
555,2765.95703125,5.314616183085365
556,2665.95703125,5.513967339941537
557,2665.95703125,5.513967339941537
558,2565.95703125,5.728856649185169
559,2565.95703125,5.728856649185169
560,2565.95703125,5.728856649185169
561,2465.95703125,5.961174429932598
562,2465.95703125,5.961174429932598
563,2465.95703125,5.961174429932598
564,2465.95703125,5.961174429932598
565,2465.95703125,5.961174429932598
566,2465.95703125,5.961174429932598
567,2465.95703125,5.961174429932598
568,2565.95703125,5.728856649185169
569,2565.95703125,5.728856649185169
570,2565.95703125,5.728856649185169
571,2565.95703125,5.728856649185169
572,2365.95703125,6.213130587681715
573,2465.95703125,5.961174429932598
574,2565.95703125,5.728856649185169
575,2565.95703125,5.728856649185169
576,2565.95703125,5.728856649185169
577,2565.95703125,5.728856649185169
578,2565.95703125,5.728856649185169
579,2465.95703125,5.961174429932598
580,2465.95703125,5.961174429932598
581,2465.95703125,5.961174429932598
582,2465.95703125,5.961174429932598
583,2465.95703125,5.961174429932598
584,2465.95703125,5.961174429932598
585,2565.95703125,5.728856649185169
586,2565.95703125,5.728856649185169
587,2565.95703125,5.728856649185169
588,2665.95703125,5.513967339941537
589,2765.95703125,5.314616183085365
590,2865.95703125,5.129176690268985
591,2865.95703125,5.129176690268985
592,2865.95703125,5.129176690268985
593,2765.95703125,5.314616183085365
594,2665.95703125,5.513967339941537
595,2565.95703125,5.728856649185169
596,2565.95703125,5.728856649185169
597,2565.95703125,5.728856649185169
598,2465.95703125,5.961174429932598
599,2465.95703125,5.961174429932598
600,2465.95703125,5.961174429932598
601,2465.95703125,5.961174429932598
602,2465.95703125,5.961174429932598
603,2465.95703125,5.961174429932598
604,2465.95703125,5.961174429932598
605,2465.95703125,5.961174429932598
606,2565.95703125,5.728856649185169
607,2565.95703125,5.728856649185169
608,2565.95703125,5.728856649185169
609,2565.95703125,5.728856649185169
610,2565.95703125,5.728856649185169
611,2465.95703125,5.961174429932598
612,2365.95703125,6.213130587681715
613,2465.95703125,5.961174429932598
614,2565.95703125,5.728856649185169
615,2665.95703125,5.513967339941537
616,2665.95703125,5.513967339941537
617,2665.95703125,5.513967339941537
618,2665.95703125,5.513967339941537
619,2565.95703125,5.728856649185169
620,2565.95703125,5.728856649185169
621,2565.95703125,5.728856649185169
622,2565.95703125,5.728856649185169
623,2565.95703125,5.728856649185169
624,2565.95703125,5.728856649185169
625,2565.95703125,5.728856649185169
626,2565.95703125,5.728856649185169
627,2665.95703125,5.513967339941537
628,2665.95703125,5.513967339941537
629,2765.95703125,5.314616183085365
630,2765.95703125,5.314616183085365
631,2865.95703125,5.129176690268985
632,2865.95703125,5.129176690268985
633,2865.95703125,5.129176690268985
634,2765.95703125,5.314616183085365
635,2765.95703125,5.314616183085365
636,2665.95703125,5.513967339941537
637,2665.95703125,5.513967339941537
638,2565.95703125,5.728856649185169
639,2565.95703125,5.728856649185169
640,2565.95703125,5.728856649185169
641,2565.95703125,5.728856649185169
642,2565.95703125,5.728856649185169
643,2565.95703125,5.728856649185169
644,2565.95703125,5.728856649185169
645,2565.95703125,5.728856649185169
646,2565.95703125,5.728856649185169
647,2565.95703125,5.728856649185169
648,2665.95703125,5.513967339941537
649,2665.95703125,5.513967339941537
650,2665.95703125,5.513967339941537
651,2665.95703125,5.513967339941537
652,2565.95703125,5.728856649185169
653,2465.95703125,5.961174429932598
654,2465.95703125,5.961174429932598
655,2665.95703125,5.513967339941537
656,2665.95703125,5.513967339941537
657,2665.95703125,5.513967339941537
658,2565.95703125,5.728856649185169
659,2565.95703125,5.728856649185169
660,2565.95703125,5.728856649185169
661,2565.95703125,5.728856649185169
662,2465.95703125,5.961174429932598
663,2465.95703125,5.961174429932598
664,2465.95703125,5.961174429932598
665,2465.95703125,5.961174429932598
666,2465.95703125,5.961174429932598
667,2565.95703125,5.728856649185169
668,2565.95703125,5.728856649185169
669,2565.95703125,5.728856649185169
670,2665.95703125,5.513967339941537
671,2665.95703125,5.513967339941537
672,2765.95703125,5.314616183085365
673,2765.95703125,5.314616183085365
674,2765.95703125,5.314616183085365
675,2665.95703125,5.513967339941537
676,2665.95703125,5.513967339941537
677,2565.95703125,5.728856649185169
678,2565.95703125,5.728856649185169
679,2565.95703125,5.728856649185169
680,2465.95703125,5.961174429932598
681,2465.95703125,5.961174429932598
682,2465.95703125,5.961174429932598
683,2465.95703125,5.961174429932598
684,2465.95703125,5.961174429932598
685,2465.95703125,5.961174429932598
686,2465.95703125,5.961174429932598
687,2565.95703125,5.728856649185169
688,2565.95703125,5.728856649185169
689,2565.95703125,5.728856649185169
690,2565.95703125,5.728856649185169
691,2665.95703125,5.513967339941537
692,2665.95703125,5.513967339941537
693,2665.95703125,5.513967339941537
694,2465.95703125,5.961174429932598
695,2365.95703125,6.213130587681715
696,2465.95703125,5.961174429932598
697,2565.95703125,5.728856649185169
698,2565.95703125,5.728856649185169
699,2565.95703125,5.728856649185169
700,2565.95703125,5.728856649185169
701,2565.95703125,5.728856649185169
702,2465.95703125,5.961174429932598
703,2465.95703125,5.961174429932598
704,2465.95703125,5.961174429932598
705,2465.95703125,5.961174429932598
706,2465.95703125,5.961174429932598
707,2465.95703125,5.961174429932598
708,2565.95703125,5.728856649185169
709,2565.95703125,5.728856649185169
710,2565.95703125,5.728856649185169
711,2665.95703125,5.513967339941537
712,2765.95703125,5.314616183085365
713,2865.95703125,5.129176690268985
714,2865.95703125,5.129176690268985
715,2865.95703125,5.129176690268985
716,2765.95703125,5.314616183085365
717,2665.95703125,5.513967339941537
718,2565.95703125,5.728856649185169
719,2565.95703125,5.728856649185169
720,2565.95703125,5.728856649185169
721,2465.95703125,5.961174429932598
722,2465.95703125,5.961174429932598
723,2465.95703125,5.961174429932598
724,2465.95703125,5.961174429932598
725,2465.95703125,5.961174429932598
726,2465.95703125,5.961174429932598
727,2465.95703125,5.961174429932598
728,2465.95703125,5.961174429932598
729,2565.95703125,5.728856649185169
730,2565.95703125,5.728856649185169
731,2565.95703125,5.728856649185169
732,2565.95703125,5.728856649185169
733,2565.95703125,5.728856649185169
734,2465.95703125,5.961174429932598
735,2365.95703125,6.213130587681715
736,2465.95703125,5.961174429932598
737,2565.95703125,5.728856649185169
738,2665.95703125,5.513967339941537
739,2665.95703125,5.513967339941537
740,2665.95703125,5.513967339941537
741,2665.95703125,5.513967339941537
742,2565.95703125,5.728856649185169
743,2565.95703125,5.728856649185169
744,2565.95703125,5.728856649185169
745,2565.95703125,5.728856649185169
746,2565.95703125,5.728856649185169
747,2565.95703125,5.728856649185169
748,2565.95703125,5.728856649185169
749,2565.95703125,5.728856649185169
750,2665.95703125,5.513967339941537
751,2665.95703125,5.513967339941537
752,2765.95703125,5.314616183085365
753,2765.95703125,5.314616183085365
754,2865.95703125,5.129176690268985
755,2865.95703125,5.129176690268985
756,2865.95703125,5.129176690268985
757,2765.95703125,5.314616183085365
758,2765.95703125,5.314616183085365
759,2665.95703125,5.513967339941537
760,2665.95703125,5.513967339941537
761,2565.95703125,5.728856649185169
762,2565.95703125,5.728856649185169
763,2565.95703125,5.728856649185169
764,2565.95703125,5.728856649185169
765,2565.95703125,5.728856649185169
766,2565.95703125,5.728856649185169
767,2565.95703125,5.728856649185169
768,2565.95703125,5.728856649185169
769,2565.95703125,5.728856649185169
770,2565.95703125,5.728856649185169
771,2665.95703125,5.513967339941537
772,2665.95703125,5.513967339941537
773,2665.95703125,5.513967339941537
774,2665.95703125,5.513967339941537
775,2565.95703125,5.728856649185169
776,2465.95703125,5.961174429932598
777,2465.95703125,5.961174429932598
778,2665.95703125,5.513967339941537
779,2665.95703125,5.513967339941537
780,2665.95703125,5.513967339941537
781,2565.95703125,5.728856649185169
782,2565.95703125,5.728856649185169
783,2565.95703125,5.728856649185169
784,2565.95703125,5.728856649185169
785,2465.95703125,5.961174429932598
786,2465.95703125,5.961174429932598
787,2465.95703125,5.961174429932598
788,2465.95703125,5.961174429932598
789,2465.95703125,5.961174429932598
790,2565.95703125,5.728856649185169
791,2565.95703125,5.728856649185169
792,2565.95703125,5.728856649185169
793,2665.95703125,5.513967339941537
794,2665.95703125,5.513967339941537
795,2765.95703125,5.314616183085365
796,2765.95703125,5.314616183085365
797,2765.95703125,5.314616183085365
798,2665.95703125,5.513967339941537
799,2665.95703125,5.513967339941537
800,2565.95703125,5.728856649185169
801,2565.95703125,5.728856649185169
802,2565.95703125,5.728856649185169
803,2465.95703125,5.961174429932598
804,2465.95703125,5.961174429932598
805,2465.95703125,5.961174429932598
806,2465.95703125,5.961174429932598
807,2465.95703125,5.961174429932598
808,2465.95703125,5.961174429932598
809,2465.95703125,5.961174429932598
